# The identifiers in the ID_REF column must match the identifiers in the ID column of the referenced platform (GPLxxxx).,,,,,,,,,,,,,,,,,,,,,,,,
# The Matrix table should include non-normalized signal count data and detection p-value,,,,,,,,,,,,,,,,,,,,,,,,
"# Values that should be disregarded may either be left blank or labeled as ""null"".",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
ID_REF,HAN_22_A_1_WT,Detection Pval,HAN_22_B_2_WT,Detection Pval,HAN_23_A_1_TG,Detection Pval,HAN_23_A_2_TG,Detection Pval,HAN_28_A_1_WT,Detection Pval,HAN_28_B_1_WT,Detection Pval,HAN_30_A_1_TG,Detection Pval,HAN_30_B_2_TG,Detection Pval,HAN_32_A_1_WT,Detection Pval,HAN_32_B_1_WT,Detection Pval,HAN_33_A_1_TG,Detection Pval,HAN_33_B_2_TG,Detection Pval
ILMN_2826067,108.5,0.56266,74.2,0.54386,90.8,0.7594,87.4,0.21554,98.3,0.52506,95.3,0.05138,83.6,0.97619,80.3,0.56266,98.6,0.6416,87.5,0.25063,94.7,0.61779,72.7,0.46992
ILMN_2826110,622.8,0,151.4,0,515,0,192.8,0,512.7,0,254.7,0,581.4,0,142.3,0,454.2,0,269.3,0,527.5,0,119,0.00125
ILMN_2826157,439.6,0,194.4,0,436.1,0,337.1,0,436.5,0,281.5,0,582.6,0,168,0,409.6,0,258.7,0,535,0,159.3,0
ILMN_2826161,495.1,0,315,0,616.7,0,475.6,0,544.7,0,560.2,0,668.9,0,380.1,0,452.3,0,400.7,0,608.3,0,263.8,0
ILMN_2826167,174.8,0,96.5,0.00501,254.5,0,176,0,157.6,0,125.8,0,328.3,0,136.5,0,174.3,0,131.9,0,289.3,0,135.1,0
ILMN_2826191,155.5,0.00125,88.1,0.03759,275.6,0,109.7,0.00251,137.5,0.00125,99.3,0.02005,223.6,0,102.9,0.01378,122.6,0.02882,103.3,0.00877,193.4,0,88.6,0.0213
ILMN_2826216,145.7,0.01128,78.4,0.2782,104.2,0.13158,89.9,0.12155,120.9,0.0213,103,0.01253,138.8,0.00877,80.2,0.56767,108.3,0.22055,90.2,0.15038,128.8,0.03383,80.4,0.10652
ILMN_2826237,123.2,0.12657,76.3,0.39724,96.6,0.44486,83.2,0.45489,91.5,0.82832,91,0.1015,106,0.25063,86.5,0.19674,102.3,0.4386,86.8,0.29449,120.6,0.05388,80.5,0.10276
ILMN_2826264,271.2,0,172.9,0,411.7,0,176.1,0,236.9,0,132.4,0,382.7,0,161.6,0,169.9,0,127.5,0.00125,250.7,0,101.3,0.00251
ILMN_2826278,109.4,0.5401,72.5,0.67168,93.9,0.60777,83.4,0.43609,101.2,0.39474,81.1,0.54887,91,0.81704,80.1,0.57018,97,0.7005,79.4,0.70927,98.4,0.43734,80.2,0.11529
ILMN_2826304,139.9,0.02506,84,0.06767,124.1,0.00501,88.7,0.15664,125.1,0.01128,99.6,0.01754,129.5,0.02256,85.3,0.26316,143,0,84.9,0.38095,137.5,0.0188,83,0.06767
ILMN_2826342,1620.6,0,710.8,0,1761.5,0,1525.2,0,1385.5,0,1027.2,0,2726.4,0,1179.4,0,1244.5,0,1243,0,2122.1,0,904.9,0
ILMN_2826414,145.5,0.01253,85.3,0.05138,121.9,0.00627,95.5,0.03258,154.4,0,97.3,0.03133,144.6,0.00501,91.7,0.07644,146.7,0,84.5,0.40226,123.5,0.04511,68.5,0.76441
ILMN_2826669,105.5,0.69549,71.6,0.7218,90.9,0.75063,82.5,0.48371,96.1,0.64536,92.8,0.07393,100.9,0.41604,84.4,0.30576,105,0.33709,87,0.28697,90,0.80702,68.8,0.74311
ILMN_2826671,150.1,0.00752,83.2,0.08271,98.5,0.33083,76.9,0.82456,131.4,0.00627,89.3,0.14662,99.3,0.46366,82.5,0.41353,146.8,0,94.2,0.06767,105.2,0.20426,83.8,0.05388
ILMN_2826687,117.6,0.23183,71.1,0.75689,106.6,0.08521,73.2,0.92607,105.1,0.24311,76.2,0.81203,103.6,0.31579,85.5,0.24812,93.2,0.83835,86.5,0.30451,97.1,0.50251,75.3,0.30075
ILMN_2826699,98,0.88972,69.2,0.84586,91.4,0.7381,75.5,0.86717,97.4,0.5802,77.8,0.74937,93.4,0.73935,76.1,0.75815,98.7,0.6416,77.6,0.80326,86.4,0.91228,73.6,0.40351
ILMN_2826709,895.4,0,428.2,0,711.1,0,723.9,0,1012.7,0,714.3,0,1163.4,0,636.8,0,945.3,0,684.6,0,1212.3,0,649.5,0
ILMN_2826748,112.2,0.40852,79.8,0.20551,99.7,0.2807,86.6,0.25188,93.6,0.75815,79.4,0.64912,101.3,0.3985,81,0.51378,109.5,0.19048,71,0.96617,100.9,0.33333,81.1,0.09273
ILMN_2826770,132.4,0.05138,86.2,0.04386,98,0.35714,77.3,0.80952,116.2,0.05263,93.9,0.06391,140,0.00752,74.8,0.81203,121,0.03885,86.5,0.30827,102.8,0.25815,77.4,0.20551
ILMN_2826816,922.2,0,362.7,0,832.1,0,498.7,0,590.8,0,441.9,0,1029.6,0,399.9,0,581.5,0,554.7,0,817.4,0,337.6,0
ILMN_2826826,143.1,0.01629,81,0.16416,107.1,0.07769,81.8,0.53509,108,0.15288,92.5,0.07393,101.9,0.37218,91.1,0.0802,112.2,0.14662,98.1,0.03133,107.5,0.16541,81.3,0.09023
ILMN_2826869,123.5,0.12406,84.8,0.05514,102.8,0.17794,80.1,0.62281,104.3,0.26441,84.6,0.36591,106.8,0.23058,80.9,0.5188,105.3,0.32707,94.8,0.06642,113.8,0.099,70.5,0.63158
ILMN_2826881,242.1,0,132.9,0,770.1,0,688.8,0,170.9,0,122.4,0,1258.9,0,484.6,0,190.5,0,145.3,0,908.3,0,359.2,0
ILMN_2826916,427.3,0,186.4,0,201.9,0,206.7,0,306.6,0,242.7,0,290.4,0,206.4,0,333.7,0,263.2,0,454.4,0,293.8,0
ILMN_2826947,161.6,0,92.8,0.01253,158.2,0,109,0.00251,142.1,0,103.8,0.01003,171.6,0,104,0.01253,128,0.0188,96.7,0.03885,162,0.00125,85.2,0.04386
ILMN_2827036,371.2,0,226.4,0,560.7,0,307.4,0,327.8,0,321.5,0,519.7,0,296.3,0,371.4,0,402.3,0,468.7,0,252.4,0
ILMN_2827072,113,0.37719,79.9,0.20175,91.3,0.7406,84.9,0.35088,94.5,0.71429,84.6,0.36591,99.1,0.47118,72.4,0.89348,104.4,0.35714,83.5,0.45865,120,0.05764,69.8,0.67669
ILMN_2827080,115.8,0.27945,73.8,0.57393,83.5,0.9599,78,0.7619,91.9,0.80702,80.9,0.56015,97.7,0.54135,73.6,0.87093,94.7,0.78321,84.9,0.3797,95.8,0.55388,69.7,0.68296
ILMN_2827081,127.6,0.0802,80.8,0.16917,101.3,0.22932,82.6,0.47995,115.8,0.05639,98.4,0.02757,110.8,0.1391,88.7,0.13158,122.7,0.02882,95.4,0.05639,124,0.04386,84.3,0.04511
ILMN_2827162,962.7,0,300.8,0,246.5,0,184.9,0,494.5,0,279.4,0,262.3,0,136,0,326.9,0,206.6,0,306.2,0,128.6,0
ILMN_2827217,127.5,0.0802,84.4,0.06015,103.2,0.17293,86,0.29323,109.5,0.11529,79.8,0.62782,93.7,0.71805,78.9,0.63784,136.2,0.00627,84.9,0.3797,120.5,0.05514,80.1,0.11654
ILMN_2827236,127.3,0.08145,72.2,0.69048,106,0.09273,81.1,0.57644,106.2,0.21554,84.6,0.36591,111.7,0.13283,79.5,0.60276,117.7,0.0614,87.8,0.23559,104.6,0.21679,70.1,0.65539
ILMN_2827248,127,0.08271,78.6,0.26566,102.7,0.1817,82.6,0.4812,102.1,0.34837,85,0.3396,131.2,0.0188,84.8,0.28195,120.2,0.03885,89,0.18672,106.3,0.18672,76.9,0.22682
ILMN_2827267,157.5,0.00125,81.9,0.13033,150.6,0,125.3,0,150.8,0,99.3,0.02005,289.8,0,102.5,0.01504,133,0.00752,97.8,0.03258,186.1,0,87.1,0.03509
ILMN_2827311,1136.1,0,464.7,0,1377.8,0,892.1,0,1064.7,0,624.4,0,1500,0,558.7,0,939.7,0,757.4,0,1232.5,0,460.7,0
ILMN_2827515,111,0.46115,69.7,0.83083,88,0.85589,80.9,0.58271,96.3,0.64035,90,0.12782,96.4,0.59649,86.9,0.18421,96,0.74687,79.3,0.71178,116.3,0.08521,72.9,0.4599
ILMN_2827535,113.3,0.36341,73.3,0.61028,85.3,0.93108,87.5,0.21303,91.7,0.81454,80.1,0.61529,85.7,0.95489,71.6,0.91353,100.8,0.52005,77.9,0.78321,94.2,0.64662,73.9,0.3797
ILMN_2827588,106.7,0.65163,68.1,0.88095,97.8,0.36717,90.9,0.09524,99.7,0.46867,87.6,0.20677,88.1,0.91479,91.9,0.07393,105.8,0.31454,80.1,0.66291,92.8,0.69925,78.2,0.17794
ILMN_2827607,174.3,0,108.4,0,204.6,0,131.5,0,139.8,0.00125,111.3,0.00376,221.3,0,117.2,0.00376,141.7,0,112.5,0.00251,164.9,0.00125,96.7,0.00627
ILMN_2827617,128.1,0.07769,82.3,0.11404,108.5,0.06516,87.7,0.20551,112.5,0.08396,91,0.10025,116.2,0.08647,86.6,0.19549,114.9,0.09649,94.5,0.06767,107.9,0.15539,79.9,0.11654
ILMN_2827646,691.2,0,340.5,0,782.7,0,393.6,0,438.6,0,316.7,0,781,0,343.7,0,394.7,0,388.4,0,534.3,0,252,0
ILMN_2827701,147.6,0.00877,83.4,0.07644,105.9,0.09524,100.3,0.01128,124.8,0.01504,112.7,0.00251,130.5,0.0213,86.1,0.21805,121,0.03885,94.8,0.06767,126.1,0.03759,88.3,0.02506
ILMN_2827729,116.7,0.25564,84.5,0.0589,92.7,0.66917,80.1,0.62281,106.5,0.20175,90.9,0.10401,97.5,0.54386,76,0.76316,101.5,0.47619,81.9,0.55013,122.8,0.04637,63.4,0.93484
ILMN_2827780,567.1,0,267.1,0,1089.4,0,404.6,0,389.7,0,247.7,0,1297.6,0,730.5,0,294.9,0,256.9,0,975.1,0,391.3,0
ILMN_2827876,127.1,0.08271,76.1,0.40977,103.7,0.14411,89.9,0.12406,106.8,0.18797,83.2,0.43108,106,0.25063,84.1,0.32456,99.3,0.599,93,0.08897,97.7,0.46867,74.2,0.36466
ILMN_2827921,102.5,0.79699,75.1,0.4787,93.8,0.61153,78.3,0.73684,92.5,0.79323,79.2,0.66792,103.2,0.32331,91.3,0.0802,98.6,0.64411,85.5,0.34962,95.1,0.59399,65.7,0.88471
ILMN_2827997,117.1,0.24687,82.7,0.09398,106.3,0.08897,82.1,0.51128,107.1,0.18045,93,0.07393,107.5,0.21178,100.3,0.01754,109.3,0.19674,84.6,0.39599,101.4,0.31328,77,0.2218
ILMN_2828009,112.2,0.40852,82.1,0.12281,92.1,0.70677,76.5,0.84211,96.1,0.64411,82.1,0.49624,99.6,0.45363,96.5,0.03258,92.8,0.84962,90.8,0.14035,92.7,0.70301,84.5,0.04511
ILMN_2828112,106.9,0.6416,79,0.24436,94.6,0.57018,87.2,0.2193,109.7,0.11404,82.9,0.44987,100.5,0.43233,84.6,0.28947,112.6,0.14035,81.8,0.5614,102.7,0.26065,70.9,0.61028
ILMN_2828139,164.9,0,89.3,0.02882,151.1,0,104.7,0.00501,128.9,0.00752,99,0.0213,156.1,0.00251,105.8,0.01003,144.1,0,94.5,0.06767,133,0.02506,83.1,0.06391
ILMN_2828172,113.3,0.36466,77.8,0.30451,93.7,0.61529,86.9,0.23559,104.6,0.25689,92.1,0.08145,111.8,0.13283,87,0.18045,107.8,0.23183,89.6,0.17043,96.6,0.5188,81.6,0.08647
ILMN_2828265,561.3,0,269,0,747.5,0,356.5,0,491.2,0,493.3,0,741.3,0,340.9,0,362,0,403.3,0,437,0,181.7,0
ILMN_2828302,462.7,0,124.1,0,301.3,0,209.7,0,283.5,0,137.6,0,415.1,0,149.4,0,337.5,0,138.3,0,283.8,0,134.8,0
ILMN_2828420,445.9,0,207,0,409.6,0,206.1,0,360.2,0,241,0,378,0,220.5,0,300.6,0,230.2,0,334.3,0,167.3,0
ILMN_2828427,3638.2,0,1791.1,0,2980.5,0,3004.5,0,2962.9,0,2182.8,0,5204.1,0,2460.7,0,3031.1,0,2865.2,0,4537.2,0,1880.9,0
ILMN_2828438,300.6,0,134.1,0,165,0,127.6,0,256.6,0,179.5,0,229.7,0,105.3,0.01003,246.9,0,203.3,0,201,0,101.4,0.00251
ILMN_2828492,931.5,0,448.4,0,606.4,0,430.9,0,573.6,0,485,0,806.9,0,382.7,0,687.2,0,510.1,0,677.4,0,272.7,0
ILMN_2828512,760.2,0,390.2,0,639.4,0,408.7,0,741.5,0,679.5,0,727.3,0,353.4,0,651.3,0,474.9,0,633.7,0,286.7,0
ILMN_2828560,115.2,0.29699,68.1,0.88095,86.4,0.90602,79.3,0.67794,102.5,0.33459,79.5,0.64411,86.8,0.9386,78.2,0.66416,87.8,0.9411,74.1,0.90977,99.5,0.39223,68.3,0.7807
ILMN_2828599,1447.7,0,550.9,0,1184.9,0,988.7,0,1164.2,0,883.7,0,2062.1,0,666.6,0,997.4,0,923.7,0,1434.8,0,512.3,0
ILMN_2828677,981.8,0,258.1,0,664.2,0,249.3,0,753.5,0,338.9,0,837.6,0,205.7,0,613.5,0,305.7,0,814.1,0,171.7,0
ILMN_2828687,263.6,0,128.6,0,323.5,0,161.6,0,263.2,0,150.8,0,355.9,0,164.3,0,221.9,0,161.8,0,279.9,0,126,0
ILMN_2828731,535.3,0,230.9,0,715.9,0,335.6,0,390.7,0,278.4,0,843.9,0,286.7,0,435.6,0,356,0,503.8,0,227.6,0
ILMN_2828768,212.9,0,102.4,0.00251,204.7,0,200.2,0,188.9,0,120.8,0.00125,320.5,0,179.2,0,184.5,0,144.5,0,262.5,0,154.1,0
ILMN_2828819,435.7,0,200.3,0,509.9,0,251.5,0,437.4,0,293.6,0,644.6,0,253,0,318.4,0,267,0,403.9,0,204.6,0
ILMN_2828838,1387,0,653.6,0,985.6,0,1175.8,0,1190.5,0,943.2,0,1421,0,770.6,0,1184.1,0,1055.9,0,1535.1,0,722.9,0
ILMN_2828877,140.2,0.02506,77.5,0.31454,147.9,0,103.2,0.00877,134.5,0.00501,91.6,0.08271,144.7,0.00501,111.5,0.00376,122.8,0.02757,102.6,0.01003,134.1,0.02381,82.8,0.06892
ILMN_2828896,195.8,0,81.4,0.15038,182.5,0,110.4,0.00125,146.6,0,103,0.01253,257.4,0,125.2,0.00251,151.7,0,108,0.00251,185.9,0,93.6,0.01003
ILMN_2828916,845.9,0,336.5,0,477.8,0,456,0,662.7,0,703.7,0,904.6,0,444.9,0,833.8,0,785.6,0,698.2,0,386.1,0
ILMN_2829008,191.1,0,113.6,0,151.7,0,107.2,0.00251,143.3,0,131.4,0,179.3,0,122.3,0.00251,157.2,0,117.2,0.00125,163.4,0.00125,93.6,0.01003
ILMN_2829015,137.8,0.03008,82.8,0.09398,113.3,0.02381,92.3,0.07268,113.9,0.06642,112.6,0.00251,138.7,0.00877,86.6,0.19549,113.9,0.10777,89.4,0.17669,124.4,0.04386,72.3,0.49875
ILMN_2829099,108.4,0.57143,71.5,0.73183,91.2,0.74561,88.8,0.15539,92.2,0.7995,79,0.68421,90.8,0.8208,73.5,0.87343,90.6,0.89975,81.7,0.56266,83.3,0.97368,70,0.66416
ILMN_2829129,1654.4,0,1274.3,0,94.2,0.59148,85.3,0.33333,482.2,0,538.9,0,107.6,0.20927,94.5,0.04386,573.6,0,422.5,0,96.5,0.52005,73.9,0.3797
ILMN_2829171,402.6,0,201.4,0,754.9,0,512.8,0,542.7,0,338.6,0,1184.3,0,357.8,0,363.6,0,242.5,0,928.4,0,294.8,0
ILMN_2829203,109.2,0.54762,77.9,0.30075,99.6,0.2807,85.8,0.30576,95.9,0.65915,92.7,0.07393,104.7,0.28947,84.3,0.31203,99.5,0.59399,91.8,0.11529,103.4,0.24687,80.8,0.099
ILMN_2829250,132.6,0.05138,75.7,0.42982,104.8,0.11278,84.4,0.37218,106,0.21805,74.4,0.88596,125.7,0.03885,84.9,0.27694,111.9,0.14912,85.9,0.33208,113.4,0.099,76.1,0.2594
ILMN_2829262,3304.9,0,1219.5,0,2371.1,0,671.5,0,3205.6,0,1576.5,0,1911.7,0,426.5,0,2758.5,0,1901.6,0,1734,0,546.5,0
ILMN_2829268,101.8,0.81454,67.4,0.89474,88.4,0.84586,76.5,0.84211,93.3,0.76817,75.8,0.82581,96.3,0.59774,75.6,0.77694,97.4,0.68546,76.8,0.82707,91.7,0.74812,69.2,0.71303
ILMN_2829295,1343.9,0,621.8,0,1065.9,0,838.5,0,1141.2,0,990.9,0,1234.6,0,679.5,0,1066.7,0,845.9,0,1239.4,0,579.1,0
ILMN_2829330,2340.8,0,636.7,0,2032.3,0,1400.3,0,1321.4,0,780.2,0,2655.6,0,696.1,0,1388.2,0,885.1,0,2526.6,0,590.4,0
ILMN_2829343,107,0.63283,67.6,0.89223,89.6,0.80075,78.7,0.7193,90.3,0.8797,75.8,0.83083,88.9,0.88847,86.1,0.2193,113.2,0.12406,76.5,0.83584,88.6,0.86591,72.5,0.48997
ILMN_2829457,119,0.19925,78,0.29825,104.6,0.1203,80,0.62907,103.8,0.27945,83.2,0.43358,113.6,0.11529,91.5,0.07769,99.2,0.60276,81.5,0.57769,109.5,0.1391,78,0.18421
ILMN_2829474,107.3,0.61779,72.2,0.68797,98,0.35589,87.5,0.21303,97.3,0.58647,81.4,0.53885,90.9,0.8208,75.7,0.77193,100.9,0.51253,89.2,0.18045,87.1,0.89599,69.7,0.68296
ILMN_2829495,117.8,0.22682,74.6,0.50627,114.1,0.01754,83.6,0.43233,98.7,0.49749,100.5,0.01629,88.7,0.89474,69.4,0.95865,107.9,0.23183,91.2,0.13283,101.4,0.31328,71,0.60276
ILMN_2829549,114.3,0.33083,72.3,0.6817,104.5,0.12406,85.1,0.3396,99.4,0.4812,86.8,0.2406,102.3,0.35338,80.2,0.56642,106.5,0.29198,79.9,0.68421,98.6,0.42857,79.7,0.12155
ILMN_2829594,461.3,0,228.7,0,759.9,0,416.3,0,388.2,0,371,0,825.3,0,214.5,0,360.2,0,379.9,0,434.3,0,173.4,0
ILMN_2829604,152.3,0.00501,93.8,0.00752,106.4,0.08772,91.9,0.07895,111.6,0.08897,87.2,0.22556,110.6,0.1416,98.3,0.02381,160.7,0,126.9,0.00125,118.2,0.07268,81.7,0.08647
ILMN_2829608,127.9,0.07895,82.6,0.10276,100.4,0.25689,75,0.88346,102.5,0.33333,93.3,0.07143,87.6,0.92481,75.5,0.7807,133.2,0.00752,99.8,0.02381,106.6,0.18421,80.3,0.10902
ILMN_2829625,150.6,0.00752,89.9,0.02632,111.1,0.03383,87.4,0.21554,120.6,0.02381,111.9,0.00251,127.8,0.03258,95.2,0.04261,144.8,0,97.9,0.03258,119.7,0.0589,75,0.31078
ILMN_2829636,3530.4,0,1063.2,0,1607,0,1350.8,0,2212.2,0,1572.9,0,2633.2,0,812.4,0,2208.9,0,1497.4,0,1728.2,0,674.7,0
ILMN_2829646,979.2,0,659.9,0,881.7,0,600.4,0,973.8,0,864,0,1157.6,0,565.3,0,744.4,0,813.4,0,785.1,0,320.8,0
ILMN_2829699,100.9,0.84085,71.1,0.75815,93.9,0.60777,87.8,0.19549,89.8,0.88847,73.8,0.90476,85.3,0.9599,75.9,0.76942,103.3,0.39474,82.9,0.49749,91.9,0.7406,75,0.31078
ILMN_2829756,104.3,0.73434,72.6,0.65414,102.6,0.18421,84,0.40727,101.9,0.35088,73.5,0.90852,90.1,0.84962,77.1,0.71554,98,0.6604,75.1,0.87594,94.1,0.65539,80.7,0.099
ILMN_2829920,137.3,0.03258,79.4,0.22306,131.2,0.00125,92.9,0.06266,134,0.00501,108.3,0.00501,143.1,0.00501,83.8,0.34211,113.1,0.12782,84.6,0.39599,114.1,0.09774,69.3,0.71053
ILMN_2829935,531,0,144.5,0,147.5,0,131,0,292.3,0,187.1,0,252.1,0,133.3,0,280.4,0,203.4,0,241.2,0,187.9,0
ILMN_2829937,125.9,0.09023,82.2,0.11654,89.2,0.81579,84.4,0.37343,100.4,0.43358,93.5,0.07018,107.4,0.21303,89.5,0.11529,118,0.0589,101.2,0.01504,108.6,0.14912,82,0.07769
ILMN_2830060,171.3,0,103.4,0.00251,337.5,0,188.5,0,117.2,0.04511,87.2,0.22556,346.6,0,153.8,0,167.8,0,105.7,0.00376,245.7,0,126.1,0
ILMN_2830098,458.6,0,218.3,0,320.3,0,186.7,0,312.9,0,236.3,0,369.7,0,201.1,0,289.3,0,306.3,0,277.8,0,182,0
ILMN_2830107,165.6,0,92.8,0.01253,212.8,0,128.9,0,197.1,0,124.7,0,225.7,0,120.7,0.00376,174.2,0,117.2,0.00125,163.5,0.00125,87.5,0.03383
ILMN_2830257,109.9,0.51629,79.6,0.21429,112.7,0.02506,93.4,0.05514,103.9,0.27444,87.3,0.2193,122.5,0.05639,81,0.51378,109.3,0.19674,94.5,0.06767,114,0.09774,77,0.22055
ILMN_2830333,122.1,0.14035,72.2,0.68672,92.7,0.66917,83.7,0.42481,102.5,0.33333,80.9,0.56266,116.9,0.08271,78.9,0.63283,93.7,0.8183,86.8,0.29574,106.6,0.18421,75.9,0.26817
ILMN_2830349,130.7,0.06015,75.9,0.42105,113,0.02381,86.5,0.25564,112.1,0.08772,84.8,0.3609,111.7,0.13283,87.1,0.17669,109.8,0.18421,85.5,0.34837,104.5,0.2218,79,0.14787
ILMN_2830445,254.4,0,117.6,0,340.7,0,229.5,0,212.8,0,156.3,0,503.7,0,181,0,177.4,0,154.7,0,347,0,161.5,0
ILMN_2830520,282.3,0,113.4,0,223.5,0,127.6,0,207.5,0,116.5,0.00251,317.9,0,119.3,0.00376,254.4,0,143.5,0,380.4,0,92.6,0.01378
ILMN_2830611,117.2,0.24311,76.5,0.37093,89.8,0.78947,81.9,0.52632,97,0.59649,82.2,0.48872,110,0.15414,88.1,0.15288,104.8,0.34586,94.6,0.06767,98.3,0.43985,86.8,0.03634
ILMN_2830661,213.1,0,114.2,0,2803.9,0,1773,0,279.6,0,229.5,0,3951.7,0,1604.5,0,133.8,0.00752,128.7,0.00125,1568.1,0,783.1,0
ILMN_2830666,123.5,0.12406,80.6,0.17544,105.6,0.10025,79.2,0.68045,107.7,0.16416,83.9,0.39474,109.7,0.15664,88.4,0.14411,106.6,0.28697,85.8,0.33709,106.2,0.18672,75.9,0.26817
ILMN_2830686,425.4,0,258.8,0,449.2,0,448.4,0,353.2,0,368.6,0,675.8,0,326.2,0,351.1,0,340.5,0,800.8,0,344.3,0
ILMN_2830750,137.9,0.03008,79.1,0.24311,108.9,0.05764,89.1,0.1416,109.1,0.12281,87.1,0.22682,115.5,0.09273,104.7,0.01003,104,0.37343,97.4,0.03634,120,0.05764,79.6,0.12531
ILMN_2830771,1071,0,498.4,0,1249.5,0,535.7,0,1073.8,0,781.9,0,988.8,0,344.2,0,916.4,0,629.1,0,935.7,0,291.7,0
ILMN_2830783,95.9,0.92607,78.2,0.28571,82.3,0.97494,85,0.34962,95,0.69424,78.9,0.68546,93.7,0.71429,69.5,0.95739,89.3,0.92231,84.2,0.40852,91.2,0.77068,69.4,0.69925
ILMN_2830811,152.5,0.00501,82.9,0.09023,98.7,0.32456,89.2,0.14035,116.7,0.04762,91.9,0.08271,103.2,0.32206,81.9,0.44987,146.3,0,83.9,0.42982,98.7,0.42607,75.5,0.29198
ILMN_2830821,106.5,0.65664,67.9,0.88847,88.5,0.84085,70.1,0.97368,91.8,0.81203,73.7,0.90602,95.6,0.63784,75.1,0.7995,90.8,0.89223,71.3,0.96115,89,0.85464,62.7,0.94862
ILMN_2830830,902.5,0,247.5,0,765.5,0,590.1,0,632.9,0,367.7,0,1150,0,350.9,0,673.6,0,445.2,0,998.9,0,266.9,0
ILMN_2830837,362.9,0,137,0,394.2,0,254.5,0,277.3,0,206.4,0,501.9,0,185,0,280.9,0,195.8,0,415.6,0,140.1,0
ILMN_2830860,118.6,0.20301,67,0.90351,99.5,0.28697,80.3,0.61905,93.3,0.76817,86.3,0.26817,111.5,0.13409,77,0.72055,101.2,0.49875,77.1,0.82206,108.3,0.15414,70.8,0.61529
ILMN_2830898,185.9,0,96.5,0.00501,360.2,0,160.1,0,133.3,0.00501,118.4,0.00125,370.7,0,161.5,0,157.6,0,128.1,0.00125,273.2,0,132.7,0
ILMN_2830970,103.7,0.75815,69.7,0.82707,88.3,0.84586,78.5,0.72431,93.4,0.76566,82.9,0.45113,89.7,0.86341,79.2,0.61404,97.9,0.66667,90.7,0.14035,81.7,0.98246,77.9,0.18797
ILMN_2830979,523.2,0,162.4,0,525.7,0,232.3,0,373.9,0,206,0,593.3,0,197.4,0,395.6,0,224.4,0,623.3,0,168.8,0
ILMN_2830983,393.3,0,236.5,0,492.8,0,252.7,0,276,0,224.6,0,467.8,0,238.3,0,325.8,0,317.5,0,368.5,0,193.5,0
ILMN_2831116,99.7,0.85589,68.4,0.87093,98.9,0.31078,79.4,0.66541,95.9,0.65288,71.3,0.94862,96.1,0.60526,73.4,0.87343,96.5,0.72431,82.7,0.50752,88.7,0.86341,68.7,0.74812
ILMN_2831141,138.8,0.02757,97.8,0.00501,120.2,0.00877,94,0.04887,125,0.01128,87.2,0.22431,142.8,0.00752,88.1,0.15288,124.4,0.02381,105.8,0.00376,149.3,0.00627,89.4,0.02005
ILMN_2831268,169.8,0,101.9,0.00251,123.2,0.00627,85.8,0.30451,122.7,0.01754,114,0.00251,145.8,0.00501,99.1,0.0213,153.9,0,114,0.00125,147.4,0.00627,89,0.02005
ILMN_2831273,139.6,0.02506,81.4,0.15038,177.2,0,103.8,0.00627,140.3,0.00125,95.1,0.05388,152.6,0.00251,92.8,0.06015,127,0.0213,97.9,0.03133,127.7,0.03509,80.1,0.11654
ILMN_2831283,1488.2,0,518.7,0,1442.2,0,1093.4,0,1066.4,0,925.9,0,2228.5,0,795.3,0,1135,0,925,0,1550.7,0,563.8,0
ILMN_2831341,106.7,0.65038,82.2,0.11654,103.1,0.17419,91.8,0.08145,111.4,0.09148,84.3,0.37845,102.4,0.35088,88,0.15414,112.3,0.14536,77.8,0.79449,106.1,0.18797,72.1,0.51253
ILMN_2831388,113.2,0.36967,81.8,0.13409,101.4,0.22807,80.1,0.62281,99.7,0.46742,91.6,0.08271,99.3,0.46366,81.1,0.50251,98.3,0.65038,86.9,0.29449,99.7,0.38471,75.4,0.29574
ILMN_2831407,138.4,0.02882,78.9,0.24687,113.8,0.01754,90.6,0.11028,122.6,0.01754,95.6,0.04887,123.9,0.04637,81,0.51378,117.5,0.06391,103.9,0.00627,99,0.41604,69.7,0.68797
ILMN_2831436,493,0,245.5,0,648.1,0,322.6,0,447,0,319,0,557.5,0,332.3,0,280.4,0,252,0,580.1,0,325.6,0
ILMN_2831491,293.9,0,150.3,0,294.3,0,179.4,0,265.1,0,214.9,0,418,0,188,0,267.6,0,232.3,0,367,0,178.7,0
ILMN_2831523,92.6,0.96867,76.9,0.35338,84.6,0.94361,85.4,0.32331,100.5,0.42732,81.7,0.5188,107.5,0.20927,78.8,0.6391,94.5,0.78822,85.6,0.34461,90.8,0.78697,63.2,0.9411
ILMN_2831579,821.2,0,456.7,0,970.5,0,888.8,0,1011.2,0,1048,0,1415.2,0,723.1,0,946.9,0,780.1,0,1320.5,0,661.3,0
ILMN_2831618,111.2,0.44862,75.1,0.47744,99.2,0.30075,79.2,0.68421,99,0.48997,85.8,0.29323,99,0.47744,77.1,0.71554,103.4,0.38847,93.1,0.08521,95.6,0.56767,77.7,0.19549
ILMN_2831656,161.7,0,98.9,0.00376,143.9,0,124.9,0,162.8,0,140.4,0,199.6,0,111.5,0.00376,152,0,113.6,0.00125,147.1,0.00752,98.1,0.00627
